Step, Time, PreyPop, PredPop, MutantPop, PreyInCaptureRange, PreyInCaptureRangeQuesting, PreyInCaptureRangeHandling, PreyConsumed, PredHandling, Polarization, Crowding, CrowdingQuesting, CrowdingHandling, CollectivePred, CollectivePrey, NumberOfGroups, MeanGroupSize, VarGroupSize, MaxGroupSize, NumberOfSingletonGroups
6750,674.9822,616,237,0,1110,841,269,2,54,0.08418263,2.050633,2.005465,2.203704,False,False,237,1,0,1,237
6800,679.981,634,234,0,1156,873,283,0,59,0.09232581,2.213675,2.211429,2.220339,False,False,234,1,0,1,234
6850,684.9798,641,231,0,1127,830,297,1,55,0.07611728,1.844156,1.801136,1.981818,False,False,231,1,0,1,231
6900,689.9786,664,222,0,1147,857,290,2,55,0.07815836,1.747748,1.634731,2.090909,False,False,222,1,0,1,222
6950,694.9774,699,206,0,1165,902,263,0,46,0.09272401,1.504854,1.51875,1.456522,False,False,206,1,0,1,206
7000,699.9761,728,207,0,1197,868,329,1,56,0.07868228,1.73913,1.781457,1.625,False,False,207,1,0,1,207
7050,704.9749,721,212,0,1156,865,291,1,59,0.03057026,1.943396,2.078431,1.59322,False,False,212,1,0,1,212
7100,709.9737,761,214,0,1251,966,285,2,52,0.03792168,1.635514,1.666667,1.538462,False,False,214,1,0,1,214
7150,714.9725,767,215,0,1266,908,358,0,63,0.04737582,1.581395,1.723684,1.238095,False,False,215,1,0,1,215
7200,719.9713,800,210,0,1336,969,367,3,63,0.06312532,1.695238,1.734694,1.603175,False,False,210,1,0,1,210
7250,724.97,825,207,0,1288,914,374,2,55,0.04332541,1.652174,1.703947,1.509091,False,False,207,1,0,1,207
7300,729.9688,840,208,0,1347,942,405,4,60,0.05013408,1.466346,1.331081,1.8,False,False,208,1,0,1,208
7350,734.9676,861,208,0,1410,1028,382,1,54,0.03999418,1.586538,1.506493,1.814815,False,False,208,1,0,1,208
7400,739.9664,881,211,0,1502,1027,475,1,67,0.05739791,1.763033,1.708333,1.880597,False,False,211,1,0,1,211
7450,744.9651,891,221,0,1515,1016,499,0,69,0.07153956,1.846154,1.888158,1.753623,False,False,221,1,0,1,221
7500,749.9639,927,221,0,1664,1080,584,3,75,0.09664811,1.746606,1.719178,1.8,False,False,221,1,0,1,221
7550,754.9627,953,213,0,1581,1015,566,0,76,0.132547,1.600939,1.591241,1.618421,False,False,213,1,0,1,213
7600,759.9615,973,222,0,1671,1084,587,0,79,0.1070237,2.013514,2.13986,1.78481,False,False,222,1,0,1,222
7650,764.9603,976,230,0,1691,953,738,2,91,0.1284098,1.826087,2.007194,1.549451,False,False,230,1,0,1,230
7700,769.959,992,234,0,1802,1169,633,2,85,0.09307892,2.021368,2.114094,1.858824,False,False,234,1,0,1,234
7750,774.9578,1019,241,0,1927,1268,659,1,86,0.1026126,1.975104,2.051613,1.837209,False,False,241,1,0,1,241
7800,779.9566,1029,243,0,1858,1275,583,1,81,0.08572026,2.160494,2.283951,1.91358,False,False,243,1,0,1,243
7850,784.9554,1045,245,0,1873,1208,665,3,83,0.08784773,2.289796,2.388889,2.096385,False,False,245,1,0,1,245
7900,789.9542,1084,240,0,2071,1322,749,1,84,0.09180805,2.041667,2.173077,1.797619,False,False,240,1,0,1,240
7950,794.9529,1090,240,0,2134,1310,824,2,92,0.0689834,2.025,2.087838,1.923913,False,False,240,1,0,1,240
8000,799.9517,1114,244,0,2146,1313,833,4,87,0.09278569,2.262295,2.33758,2.126437,False,False,244,1,0,1,244
8050,804.9505,1129,242,0,2114,1359,755,3,85,0.05670607,2.115702,2.038217,2.258824,False,False,242,1,0,1,242
8100,809.9493,1124,250,0,2139,1384,755,3,86,0.07034715,1.896,1.823171,2.034884,False,False,250,1,0,1,250
8150,814.9481,1109,249,0,2147,1334,813,2,94,0.03235851,2.148594,2.206452,2.053191,False,False,249,1,0,1,249
8200,819.9468,1110,245,0,2054,1388,666,2,83,0.04785489,1.995918,2.024691,1.939759,False,False,245,1,0,1,245
8250,824.9456,1121,242,0,2045,1175,870,1,100,0.02852405,2.016529,2.112676,1.88,False,False,242,1,0,1,242
8300,829.9444,1143,244,0,2075,1283,792,1,93,0.03668738,1.959016,1.927152,2.010753,False,False,244,1,0,1,244
8350,834.9432,1156,246,0,2204,1226,978,2,105,0.0312212,2.113821,2.113475,2.114286,False,False,246,1,0,1,246
8400,839.942,1179,265,0,2471,1506,965,3,102,0.02081465,2.45283,2.509202,2.362745,False,False,265,1,0,1,265
8450,844.9407,1180,269,0,2407,1466,941,0,103,0.01621545,2.423792,2.403615,2.456311,False,False,269,1,0,1,269
8500,849.9395,1163,281,0,2494,1633,861,1,105,0.02543983,2.370107,2.363636,2.380952,False,False,281,1,0,1,281
8550,854.9383,1162,282,0,2539,1556,983,1,106,0.01415447,2.35461,2.329545,2.396226,False,False,282,1,0,1,282
8600,859.9371,1158,282,0,2553,1476,1077,2,114,0.01841841,2.340425,2.357143,2.315789,False,False,282,1,0,1,282
8650,864.9359,1181,295,0,2683,1719,964,1,107,0.0306624,2.664407,2.765957,2.485981,False,False,295,1,0,1,295
8700,869.9346,1153,292,0,2627,1688,939,0,104,0.01196287,2.345891,2.351064,2.336539,False,False,292,1,0,1,292
8750,874.9334,1131,303,0,2721,1586,1135,2,128,0.02906113,2.759076,2.822857,2.671875,False,False,303,1,0,1,303
8800,879.9322,1138,298,0,2593,1697,896,2,105,0.03692721,2.365772,2.42487,2.257143,False,False,298,1,0,1,298
8850,884.931,1134,303,0,2639,1631,1008,3,116,0.04803263,2.353135,2.347594,2.362069,False,False,303,1,0,1,303
8900,889.9297,1149,316,0,2773,1658,1115,2,128,0.04181343,2.68038,2.670213,2.695313,False,False,316,1,0,1,316
8950,894.9285,1143,312,0,2784,1629,1155,2,124,0.02551989,2.589744,2.611702,2.556452,False,False,312,1,0,1,312
9000,899.9273,1128,310,0,2764,1623,1141,3,121,0.03979438,2.458065,2.460317,2.454545,False,False,310,1,0,1,310
9050,904.9261,1124,317,0,2757,1777,980,4,112,0.04365405,2.725552,2.819512,2.553571,False,False,317,1,0,1,317
9100,909.9249,1093,321,0,2653,1698,955,3,117,0.01682648,2.735203,2.769608,2.675214,False,False,321,1,0,1,321
9150,914.9236,1069,340,0,2808,1721,1087,4,131,0.01664041,2.858824,2.732057,3.061069,False,False,340,1,0,1,340
9200,919.9224,1049,338,0,2705,1687,1018,3,127,0.03805326,2.843195,2.990521,2.598425,False,False,338,1,0,1,338
9250,924.9212,1025,340,0,2673,1653,1020,2,127,0.03182315,2.717647,2.802817,2.574803,False,False,340,1,0,1,340
9300,929.92,989,347,0,2642,1739,903,4,115,0.04418915,2.755043,2.672414,2.921739,False,False,347,1,0,1,347
9350,934.9188,982,338,0,2555,1630,925,2,117,0.07275745,2.559172,2.624434,2.435897,False,False,338,1,0,1,338
9400,939.9175,961,356,0,2579,1779,800,1,118,0.07432913,3.075843,3.02521,3.177966,False,False,356,1,0,1,356
9450,944.9163,935,350,0,2523,1767,756,1,109,0.06902698,2.988571,2.904564,3.174312,False,False,350,1,0,1,350
9500,949.9151,914,354,0,2482,1666,816,2,112,0.05638404,2.923729,2.921488,2.928571,False,False,354,1,0,1,354
9550,954.9139,921,348,0,2435,1652,783,5,109,0.03755526,3.146552,3.129707,3.183486,False,False,348,1,0,1,348
9600,959.9127,893,361,0,2477,1647,830,4,120,0.03824659,3.030471,2.958506,3.175,False,False,361,1,0,1,361
9650,964.9114,864,364,0,2460,1636,824,2,123,0.0490456,3.002747,3.107884,2.796748,False,False,364,1,0,1,364
9700,969.9102,847,376,0,2287,1444,843,3,136,0.05599392,3.308511,3.3375,3.257353,False,False,376,1,0,1,376
9750,974.909,851,360,0,2425,1631,794,4,115,0.03402162,2.805556,2.820408,2.773913,False,False,360,1,0,1,360
9800,979.9078,844,351,0,2363,1583,780,2,115,0.02913119,2.729345,2.665254,2.86087,False,False,351,1,0,1,351
9850,984.9066,814,348,0,2220,1519,701,2,112,0.02075347,2.70977,2.665254,2.803571,False,False,348,1,0,1,348
9900,989.9053,780,348,0,2189,1532,657,0,105,0.03235693,2.747126,2.703704,2.847619,False,False,348,1,0,1,348
9950,994.9041,765,353,0,2038,1470,568,3,97,0.07352348,3,2.953125,3.123711,False,False,353,1,0,1,353
10000,999.9029,753,346,0,2014,1345,669,2,113,0.0532765,2.705202,2.622318,2.876106,False,False,346,1,0,1,346
10050,1004.902,724,345,0,1882,1287,595,4,108,0.03867242,2.843478,2.729958,3.092592,False,False,345,1,0,1,345
10100,1009.9,704,342,0,1865,1341,524,1,99,0.0103779,2.716374,2.720165,2.707071,False,False,342,1,0,1,342
10150,1014.899,683,347,0,1853,1256,597,6,100,0.007671323,2.855908,2.919028,2.7,False,False,347,1,0,1,347
10200,1019.898,703,332,0,1791,1306,485,3,89,0.04369441,2.704819,2.843621,2.325843,False,False,332,1,0,1,332
10250,1024.897,683,325,0,1721,1218,503,4,84,0.02901937,2.464615,2.46473,2.464286,False,False,325,1,0,1,325
10300,1029.896,662,318,0,1627,1164,463,1,89,0.009922896,2.638365,2.646288,2.617978,False,False,318,1,0,1,318
10350,1034.894,664,295,0,1539,1138,401,2,68,0.02447364,2.122034,2.114537,2.147059,False,False,295,1,0,1,295
10400,1039.893,676,287,0,1494,1140,354,1,70,0.02869487,2.41115,2.382488,2.5,False,False,287,1,0,1,287
10450,1044.892,659,295,0,1573,1049,524,1,94,0.05092965,2.430508,2.383085,2.531915,False,False,295,1,0,1,295
10500,1049.891,657,287,0,1494,1075,419,1,77,0.06785639,2.533101,2.404762,2.883117,False,False,287,1,0,1,287
10550,1054.89,658,284,0,1493,1186,307,2,56,0.08452317,2.34507,2.285088,2.589286,False,False,284,1,0,1,284
10600,1059.888,664,273,0,1379,1002,377,0,74,0.07747865,2.373626,2.39196,2.324324,False,False,273,1,0,1,273
10650,1064.887,670,262,0,1439,1008,431,2,80,0.06914353,2.20229,2.208791,2.1875,False,False,262,1,0,1,262
10700,1069.886,673,260,0,1361,917,444,2,82,0.07835006,2.023077,2.011236,2.04878,False,False,260,1,0,1,260
10750,1074.885,665,271,0,1292,885,407,0,82,0.03808127,2.538745,2.555556,2.5,False,False,271,1,0,1,271
10800,1079.883,648,275,0,1415,1003,412,4,76,0.008172128,2,1.939698,2.157895,False,False,275,1,0,1,275
