Step, Time, PreyPop, PredPop, MutantPop, PreyInCaptureRange, PreyInCaptureRangeQuesting, PreyInCaptureRangeHandling, PreyConsumed, PredHandling, Polarization, Crowding, CrowdingQuesting, CrowdingHandling, CollectivePred, CollectivePrey, NumberOfGroups, MeanGroupSize, VarGroupSize, MaxGroupSize, NumberOfSingletonGroups
56850,5688.198,1326,289,0,2291,1520,771,5,88,0.8717287,15.29758,15.48756,14.86364,True,False,14,20.64286,1800.515,153,5
56900,5693.203,1334,291,0,2515,1546,969,1,112,0.8227345,16.12715,15.77095,16.69643,True,False,18,16.16667,509.9167,72,7
56950,5698.208,1340,287,0,2438,1515,923,2,107,0.8384477,16.03833,16.02222,16.06542,True,False,21,13.66667,626.2222,96,10
57000,5703.213,1355,288,0,2448,1499,949,1,105,0.8159117,16.05208,16.0765,16.00952,True,False,20,14.4,583.94,86,8
57050,5708.218,1355,293,0,2184,1459,725,0,95,0.8390701,14.23891,14.50505,13.68421,True,False,18,16.27778,676.0895,87,7
57100,5713.223,1373,299,0,2311,1458,853,1,95,0.7546003,14.91639,15.87255,12.86316,True,False,16,18.6875,2261.965,200,8
57150,5718.228,1398,294,0,2246,1307,939,0,105,0.8302992,17.03741,18.48677,14.42857,True,False,17,17.29412,2214.09,202,9
57200,5723.232,1412,305,0,2195,1270,925,2,108,0.7974848,16.14754,17.49239,13.69444,True,False,16,19.0625,2302.309,203,4
57250,5728.237,1427,317,0,2191,1396,795,0,99,0.7873461,15.34385,16.38073,13.06061,True,False,21,15.09524,1735.896,199,7
57300,5733.242,1429,324,0,2422,1327,1095,4,113,0.8482597,15.75,17.32701,12.80531,True,False,21,15.42857,1341.673,174,6
57350,5738.247,1446,326,0,2246,1276,970,0,116,0.8452902,16.14724,17.69524,13.34483,True,False,18,18.11111,1635.877,171,5
57400,5743.252,1469,308,0,2433,1563,870,1,95,0.8762113,15.22078,16.0939,13.26316,True,False,16,19.25,2009.563,187,6
57450,5748.257,1481,305,0,2409,1422,987,1,106,0.8343796,14.11803,15.04523,12.37736,True,False,20,15.25,1971.488,206,10
57500,5753.262,1481,328,0,2253,1386,867,1,116,0.7679808,14.85366,15.07547,14.44828,True,False,22,14.90909,2054.901,219,12
57550,5758.267,1489,330,0,2491,1623,868,1,100,0.8041821,14.84242,15.50435,13.32,True,False,24,13.75,1413.688,184,16
57600,5763.271,1501,323,0,2498,1591,907,2,101,0.8336319,13.70588,13.89189,13.29703,True,False,24,13.45833,939.5816,148,14
57650,5768.276,1512,331,0,2537,1629,908,2,100,0.8195096,15.38973,15.98701,14.01,True,False,17,19.47059,1529.896,165,5
57700,5773.281,1511,333,0,2253,1526,727,2,100,0.8188198,15.01802,15.6824,13.47,True,False,12,27.75,2250.688,173,5
57750,5778.286,1530,324,0,2413,1605,808,0,94,0.8689228,14.71605,15.24783,13.41489,True,False,16,20.25,1654.063,160,6
57800,5783.291,1506,328,0,2292,1384,908,3,111,0.8198065,16.72256,16.80184,16.56757,True,False,14,23.42857,1835.959,160,4
57850,5788.296,1534,324,0,2484,1664,820,2,102,0.8647112,15.48765,15.81081,14.78431,True,False,21,15.42857,1600.054,176,11
57900,5793.301,1578,325,0,2502,1607,895,6,97,0.815162,15.15385,15.60088,14.10309,True,False,19,17.10526,1634.726,170,8
57950,5798.306,1569,338,0,2704,1797,907,1,105,0.8281958,18.78106,19.98283,16.11429,True,False,15,22.53333,3506.382,240,6
58000,5803.311,1560,351,0,2589,1597,992,2,116,0.8364448,18.00855,17.45532,19.12931,True,False,14,25.07143,4250.781,257,6
58050,5808.315,1546,364,0,2357,1322,1035,3,138,0.8471966,17.68407,17.9646,17.22464,True,False,18,20.22222,3369.506,256,9
58100,5813.32,1541,366,0,2727,1661,1066,3,114,0.8417152,18.25137,18.84921,16.92982,True,False,16,22.875,3402.234,245,4
58150,5818.325,1527,373,0,3039,1884,1155,2,121,0.7350103,14.52011,14.95635,13.61157,True,False,21,17.76191,2484.372,236,9
58200,5823.33,1474,387,0,3711,2241,1470,1,134,0.7648784,14.85788,15.05929,14.47761,True,False,24,16.125,988.7761,139,9
58250,5828.335,1421,405,0,4210,2438,1772,8,158,0.7519201,16.06667,16.23077,15.81013,True,False,21,19.28572,975.1564,100,5
58300,5833.34,1367,416,0,4427,2633,1794,5,162,0.7847101,15.95914,16.24803,15.50617,True,False,24,17.33333,1165.556,147,7
58350,5838.345,1284,443,0,4028,2253,1775,4,183,0.8197023,14.76975,14.34615,15.37158,True,False,19,23.31579,2509.374,214,4
58400,5843.35,1208,441,0,4023,2519,1504,4,154,0.7998808,14.15646,14.11847,14.22727,True,False,22,20.04545,2161.407,204,8
58450,5848.354,1143,447,0,3655,2272,1383,5,157,0.8308945,15.58613,15.55862,15.63694,True,False,17,26.29412,2306.796,165,5
58500,5853.359,1075,447,0,3594,2203,1391,3,166,0.8359224,15.09396,15.3274,14.6988,True,False,18,24.83333,1773.806,159,5
58550,5858.364,1018,445,0,2920,1826,1094,4,162,0.8580223,15.87865,15.4417,16.64198,True,False,16,27.8125,2708.527,197,9
58600,5863.369,978,451,0,2619,1719,900,4,139,0.871359,17.56763,17.53846,17.63309,True,False,20,22.55,1323.248,128,9
58650,5868.374,928,443,0,2654,1797,857,2,134,0.8921461,15.6772,16,14.93284,True,False,20,22.15,1204.027,122,6
58700,5873.379,890,442,0,2100,1451,649,4,119,0.8659565,15.69909,15.73065,15.61345,True,False,18,24.55556,5186.358,316,8
58750,5878.384,855,446,0,1965,1324,641,3,124,0.8870261,15.09417,15.41925,14.25,True,False,14,31.85714,7470.123,339,5
58800,5883.389,828,437,0,1761,1331,430,2,99,0.8975006,16.43021,16.86095,14.9596,True,False,10,43.7,9943.41,338,3
58850,5888.394,831,416,0,1744,1398,346,2,80,0.89184,16.51442,16.82441,15.2125,True,False,11,37.81818,8940.694,332,6
58900,5893.398,822,403,0,1770,1363,407,1,84,0.9021599,16.58064,16.6395,16.35714,True,False,9,44.77778,8808.173,306,4
58950,5898.403,827,382,0,1892,1441,451,1,88,0.9139932,15.88482,16.11905,15.10227,True,False,7,54.57143,6726.816,245,3
59000,5903.408,831,370,0,1665,1266,399,0,78,0.8658854,14.98108,15.07534,14.62821,True,False,10,37,2855,181,4
59050,5908.413,849,357,0,1407,1024,383,2,82,0.8601495,16.9972,16.72727,17.90244,True,False,11,32.45454,1454.066,125,4
