Step, Time, PreyPop, PredPop, MutantPop, PreyInCaptureRange, PreyInCaptureRangeQuesting, PreyInCaptureRangeHandling, PreyConsumed, PredHandling, Polarization, Crowding, CrowdingQuesting, CrowdingHandling, CollectivePred, CollectivePrey, NumberOfGroups, MeanGroupSize, VarGroupSize, MaxGroupSize, NumberOfSingletonGroups, NumberOfMutantGroups, PreyInCaptureRangeMutant, LocalConspecificsMutant, LocalHeterospecificsMutant
8050,804.9505,1102,234,166,1800,1098,702,1,70,0.1852267,5.363248,5.603659,4.8,True,False,0,0,0,0,0,0,1366,1075,54
8100,809.9493,1108,231,167,1697,1192,505,1,50,0.1950931,5.307359,5.469613,4.72,True,False,0,0,0,0,0,0,1262,998,71
8150,814.9481,1108,238,176,1567,971,596,0,67,0.07501933,5.100841,5.380117,4.38806,True,False,0,0,0,0,0,0,1289,1014,93
8200,819.9468,1108,237,179,1591,1059,532,3,61,0.05692901,5.07173,5.039773,5.163934,True,False,0,0,0,0,0,0,1299,1012,95
8250,824.9456,1113,231,173,1220,790,430,1,57,0.07802188,6.116883,5.885057,6.824562,True,False,0,0,0,0,0,0,833,1239,90
8300,829.9444,1145,216,159,1429,851,578,1,54,0.1068866,5.722222,5.895061,5.203704,True,False,0,0,0,0,0,0,1029,1058,49
8350,834.9432,1153,220,163,1933,1165,768,2,57,0.1488404,5.577273,5.453988,5.929824,True,False,0,0,0,0,0,0,1463,1066,22
8400,839.942,1136,212,161,2034,1214,820,6,58,0.2495032,5.103774,4.902597,5.637931,True,False,0,0,0,0,0,0,1632,898,58
8450,844.9407,1136,218,167,1932,1145,787,1,66,0.103975,5.770642,5.888158,5.5,True,False,0,0,0,0,0,0,1441,1080,43
8500,849.9395,1140,225,170,1982,1262,720,2,62,0.0959711,5.311111,5.147239,5.741935,True,False,0,0,0,0,0,0,1422,1017,126
8550,854.9383,1139,215,159,1961,1144,817,0,66,0.1586999,5.623256,5.52349,5.848485,True,False,0,0,0,0,0,0,1398,933,128
8600,859.9371,1120,217,156,2072,1076,996,3,74,0.09212005,5.520737,5.671329,5.22973,True,False,0,0,0,0,0,0,1293,932,54
8650,864.9359,1101,218,153,2083,1160,923,0,71,0.1921074,5.357798,5.047619,6,True,False,0,0,0,0,0,0,1127,922,117
8700,869.9346,1092,221,154,2001,1078,923,0,80,0.1480845,5.19457,5.503546,4.65,True,False,0,0,0,0,0,0,1134,932,64
8750,874.9334,1105,220,154,1891,1169,722,0,67,0.1929888,5.609091,6.013072,4.686567,True,False,0,0,0,0,0,0,972,968,16
