Step, Time, PreyPop, PredPop, MutantPop, PreyInCaptureRange, PreyInCaptureRangeQuesting, PreyInCaptureRangeHandling, PreyConsumed, PredHandling, Polarization, Crowding, CrowdingQuesting, CrowdingHandling, CollectivePred, CollectivePrey, NumberOfGroups, MeanGroupSize, VarGroupSize, MaxGroupSize, NumberOfSingletonGroups
4300,430.017,956,258,0,1874,1220,654,3,86,0.05290846,2.228682,2.133721,2.418605,False,False,258,1,0,1,258
4350,435.0173,940,268,0,2011,1343,668,2,86,0.02125217,2.179105,2.186813,2.162791,False,False,268,1,0,1,268
4400,440.0176,942,272,0,1992,1342,650,5,80,0.02578361,1.919118,1.864583,2.05,False,False,272,1,0,1,272
4450,445.0179,932,284,0,2162,1457,705,2,89,0.0509367,2.12324,2.158974,2.044944,False,False,284,1,0,1,284
4500,450.0182,917,293,0,2060,1280,780,6,111,0.0600662,2.491467,2.478022,2.513514,False,False,293,1,0,1,293
4550,455.0186,898,291,0,2043,1311,732,1,103,0.0742731,2.371134,2.297872,2.504854,False,False,291,1,0,1,291
4600,460.0189,895,293,0,2067,1490,577,3,81,0.03476619,2.375427,2.39151,2.333333,False,False,293,1,0,1,293
4650,465.0192,864,279,0,1853,1228,625,2,93,0.09040212,2.483871,2.483871,2.483871,False,False,279,1,0,1,279
4700,470.0195,851,284,0,1789,1258,531,0,85,0.1058078,2.87324,2.884422,2.847059,False,False,284,1,0,1,284
4750,475.0198,850,276,0,1748,1172,576,4,85,0.05939307,2.550725,2.554974,2.541177,False,False,276,1,0,1,276
4800,480.0201,842,268,0,1706,1137,569,0,91,0.03356558,1.981343,2.011299,1.923077,False,False,268,1,0,1,268
4850,485.0204,855,258,0,1788,1209,579,1,83,0.01879649,2.224806,2.217143,2.240964,False,False,258,1,0,1,258
4900,490.0207,856,254,0,1719,1214,505,2,75,0.03228308,2.023622,1.955307,2.186667,False,False,254,1,0,1,254
4950,495.021,850,254,0,1672,1157,515,1,85,0.04861306,1.988189,1.946746,2.070588,False,False,254,1,0,1,254
5000,500.0213,867,241,0,1507,1099,408,1,69,0.01497419,1.983402,1.959302,2.043478,False,False,241,1,0,1,241
5050,505.0216,885,241,0,1725,1145,580,2,78,0.07489472,2.033195,2.018405,2.064103,False,False,241,1,0,1,241
5100,510.0219,891,238,0,1621,1106,515,2,76,0.06873629,1.831933,1.87037,1.75,False,False,238,1,0,1,238
5150,515.0213,862,248,0,1701,1146,555,2,82,0.06068982,1.883065,1.873494,1.902439,False,False,248,1,0,1,248
5200,520.0201,866,250,0,1704,1168,536,1,81,0.04642983,1.836,1.869823,1.765432,False,False,250,1,0,1,250
5250,525.0189,862,247,0,1644,1077,567,0,91,0.06847373,1.919028,1.884615,1.978022,False,False,247,1,0,1,247
5300,530.0176,852,240,0,1597,1104,493,2,75,0.03321124,2.283333,2.284848,2.28,False,False,240,1,0,1,240
5350,535.0164,835,238,0,1638,1044,594,0,87,0.01233625,1.882353,1.92053,1.816092,False,False,238,1,0,1,238
5400,540.0152,850,217,0,1443,998,445,5,70,0.02994653,1.843318,1.891156,1.742857,False,False,217,1,0,1,217
5450,545.014,844,216,0,1408,896,512,4,76,0.02423294,1.916667,1.907143,1.934211,False,False,216,1,0,1,216
5500,550.0128,868,213,0,1482,944,538,3,74,0.02034817,1.737089,1.611511,1.972973,False,False,213,1,0,1,213
5550,555.0115,891,209,0,1396,899,497,1,69,0.0375176,1.401914,1.357143,1.492754,False,False,209,1,0,1,209
5600,560.0103,904,207,0,1452,1005,447,0,63,0.0583481,1.748792,1.798611,1.634921,False,False,207,1,0,1,207
5650,565.0091,916,203,0,1358,902,456,1,66,0.05269293,1.743842,1.708029,1.818182,False,False,203,1,0,1,203
5700,570.0079,935,201,0,1484,999,485,3,64,0.06384162,1.422886,1.394161,1.484375,False,False,201,1,0,1,201
5750,575.0067,958,211,0,1618,981,637,1,80,0.05981575,1.7109,1.664122,1.7875,False,False,211,1,0,1,211
5800,580.0054,966,201,0,1504,945,559,1,69,0.1565517,1.701493,1.598485,1.898551,False,False,201,1,0,1,201
5850,585.0042,983,199,0,1460,991,469,3,65,0.1394582,1.527638,1.529851,1.523077,False,False,199,1,0,1,199
5900,590.003,991,204,0,1515,973,542,1,76,0.1133394,1.887255,1.882813,1.894737,False,False,204,1,0,1,204
5950,595.0018,999,211,0,1604,1028,576,2,70,0.1007197,1.914692,1.851064,2.042857,False,False,211,1,0,1,211
6000,600.0005,1002,203,0,1615,978,637,3,80,0.07184429,1.857143,1.869919,1.8375,False,False,203,1,0,1,203
6050,604.9993,1005,191,0,1563,968,595,0,69,0.06265944,1.560209,1.491803,1.681159,False,False,191,1,0,1,191
6100,609.9981,1005,193,0,1483,890,593,0,79,0.04564522,1.73057,1.736842,1.721519,False,False,193,1,0,1,193
6150,614.9969,1018,189,0,1415,955,460,1,66,0.03522688,1.306878,1.276423,1.363636,False,False,189,1,0,1,189
6200,619.9957,1043,197,0,1564,1078,486,2,60,0.0920518,1.761421,1.832117,1.6,False,False,197,1,0,1,197
6250,624.9944,1066,205,0,1661,1119,542,0,70,0.09050705,1.639024,1.637037,1.642857,False,False,205,1,0,1,205
6300,629.9932,1064,213,0,1766,1046,720,4,81,0.1108087,1.802817,1.734848,1.91358,False,False,213,1,0,1,213
6350,634.992,1059,236,0,1927,1190,737,2,88,0.06747159,1.864407,1.756757,2.045455,False,False,236,1,0,1,236
6400,639.9908,1047,244,0,2047,1342,705,1,87,0.02824332,2.004098,1.872612,2.241379,False,False,244,1,0,1,244
6450,644.9896,1053,245,0,2014,1372,642,3,82,0.0189335,2.028571,2.02454,2.036585,False,False,245,1,0,1,245
