Step, Time, PreyPop, PredPop, MutantPop, PreyInCaptureRange, PreyInCaptureRangeQuesting, PreyInCaptureRangeHandling, PreyConsumed, PredHandling, Polarization, Crowding, CrowdingQuesting, CrowdingHandling, CollectivePred, CollectivePrey, NumberOfGroups, MeanGroupSize, VarGroupSize, MaxGroupSize, NumberOfSingletonGroups
92550,9256.467,2116,284,0,2759,1352,1407,2,124,0.6555626,14.83099,16,13.32258,True,False,17,16.70588,1258.208,144,7
92600,9261.447,2211,292,0,3042,1731,1311,6,104,0.5751801,14.04452,14.10106,13.94231,True,False,18,16.22222,1189.951,146,6
92650,9266.428,2303,291,0,3377,1907,1470,2,112,0.543252,15.40893,16.77095,13.23214,True,False,19,15.31579,1169.479,138,9
92700,9271.408,2410,296,0,3804,1977,1827,1,128,0.6382151,14.12162,15.44643,12.38281,True,False,22,13.45455,852.7025,136,11
92750,9276.389,2507,314,0,5222,2526,2696,7,145,0.5795565,12.90446,13.25444,12.49655,True,False,25,12.56,382.7264,72,10
92800,9281.369,2566,330,0,6331,2936,3395,9,165,0.5868294,14.61515,14.32727,14.90303,True,False,22,15,530.0909,83,8
92850,9286.35,2581,378,0,6835,3220,3615,2,195,0.6597066,14.86508,14.99454,14.74359,True,False,17,22.23529,1916.533,162,6
92900,9291.33,2606,399,0,5932,2787,3145,4,202,0.7617818,17.34085,17.39594,17.28713,True,False,17,23.47059,3051.661,184,8
92950,9296.311,2593,448,0,6885,3392,3493,7,215,0.7600203,16.18527,15.97425,16.41395,True,False,14,32,3610.572,205,5
93000,9301.291,2573,474,0,8548,3614,4934,6,254,0.786868,14.40928,14.35,14.46063,True,False,12,39.5,4003.083,210,5
93050,9306.271,2531,500,0,8869,3874,4995,2,277,0.7621735,16.228,15.61883,16.71841,True,False,14,35.71429,2519.061,182,6
93100,9311.252,2518,528,0,9138,4361,4777,5,264,0.7204462,17.48295,17.17424,17.79167,True,False,12,44,4383.5,234,3
